"BaseIdentifier","Action","FolderName","KeptFolder","Status","Error"
"a8b_Boulder_Dash_1984","WOULD DELETE","a8b_Boulder_Dash_1984_First_Star_Software_US_h_Mapasoft","a8b_Boulder_Dash_1984_First_Star_Software_US_a","Dry Run",""
"a8b_Boulder_Dash_1984","WOULD DELETE","a8b_Boulder_Dash_1984_First_Star_Software_US_k_file","a8b_Boulder_Dash_1984_First_Star_Software_US_a","Dry Run",""
"a8b_Boulder_Dash_1984","WOULD DELETE","a8b_Boulder_Dash_1984_First_Star_Software_US_t","a8b_Boulder_Dash_1984_First_Star_Software_US_a","Dry Run",""
"a8b_Boulder_Dash_1984","WOULD DELETE","a8b_Boulder_Dash_1984_First_Star_Software_US_t_2_AHT_k_file","a8b_Boulder_Dash_1984_First_Star_Software_US_a","Dry Run",""
"a8b_Aztec_Challenge_1982","WOULD DELETE","a8b_Aztec_Challenge_1982_Cosmi_US_k_file","a8b_Aztec_Challenge_1982_Cosmi_US_a_k_file","Dry Run",""
"zx_Time_Machine_1990","WOULD DELETE","zx_Time_Machine_1990_Activision_a","zx_Time_Machine_1990_Activision","Dry Run",""
"a8b_Henrys_House_1987","WOULD DELETE","a8b_Henrys_House_1987_Mastertronic_GB_h_Mr._Bacardi_k_file","a8b_Henrys_House_1987_Mastertronic_GB_h_Mr._Bacardi","Dry Run",""
"a8b_Henrys_House_1987","WOULD DELETE","a8b_Henrys_House_1987_Mastertronic_GB_no_SIO_patch","a8b_Henrys_House_1987_Mastertronic_GB_h_Mr._Bacardi","Dry Run",""
"zx_Into_the_Eagles","WOULD DELETE","zx_Into_the_Eagles_Nest_1987_Pandora_128K","zx_Into_the_Eagles_Nest_1987_Pandora","Dry Run",""
"zx_Into_the_Eagles","WOULD DELETE","zx_Into_the_Eagles_Nest_1987_Pandora_a","zx_Into_the_Eagles_Nest_1987_Pandora","Dry Run",""
"zx_Into_the_Eagles","WOULD DELETE","zx_Into_the_Eagles_Nest_1987_Pandora_a_128K","zx_Into_the_Eagles_Nest_1987_Pandora","Dry Run",""
"zx_Donkey_Kong_1986","WOULD DELETE","zx_Donkey_Kong_1986_Ocean_a","zx_Donkey_Kong_1986_Ocean","Dry Run",""
"zx_1994_Ten_Years","WOULD DELETE","zx_1994_Ten_Years_After_1983_Visions_Software_Factory_a","zx_1994_Ten_Years_After_1983_Visions_Software_Factory","Dry Run",""
"zx_1994_Ten_Years","WOULD DELETE","zx_1994_Ten_Years_After_1983_Visions_Software_Factory_a2","zx_1994_Ten_Years_After_1983_Visions_Software_Factory","Dry Run",""
"zx_1994_Ten_Years","WOULD DELETE","zx_1994_Ten_Years_After_1983_Visions_Software_Factory_a3","zx_1994_Ten_Years_After_1983_Visions_Software_Factory","Dry Run",""
"zx_1994_Ten_Years","WOULD DELETE","zx_1994_Ten_Years_After_1983_Visions_Software_Factory_a4","zx_1994_Ten_Years_After_1983_Visions_Software_Factory","Dry Run",""
"a8b_Panic_Express_1986","WOULD DELETE","a8b_Panic_Express_1986_Red_Rat_Software_GB_k_file","a8b_Panic_Express_1986_Red_Rat_Software_GB_cr_Yaniv_Prins","Dry Run",""
"zx_Druid_II_Enlightenment","WOULD DELETE","zx_Druid_II_Enlightenment_1986_Firebird_Software_a","zx_Druid_II_Enlightenment_1986_Firebird_Software","Dry Run",""
"zx_Olli_Lissa_The","WOULD DELETE","zx_Olli_Lissa_The_Ghost_of_Shilmoore_Castle_1986_Firebird_Software_a","zx_Olli_Lissa_The_Ghost_of_Shilmoore_Castle_1986_Firebird_Software","Dry Run",""
"zx_Olli_Lissa_The","WOULD DELETE","zx_Olli_Lissa_The_Ghost_of_Shilmoore_Castle_1986_Firebird_Software_a2","zx_Olli_Lissa_The_Ghost_of_Shilmoore_Castle_1986_Firebird_Software","Dry Run",""
"zx_Hard_Drivin_1989","WOULD DELETE","zx_Hard_Drivin_1989_Domark_a_128K","zx_Hard_Drivin_1989_Domark_128K","Dry Run",""
"zx_Hard_Drivin_1989","WOULD DELETE","zx_Hard_Drivin_1989_Domark_a2_128K","zx_Hard_Drivin_1989_Domark_128K","Dry Run",""
"zx_Bored_of_the","WOULD DELETE","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_2_of_3","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_1_of_3","Dry Run",""
"zx_Bored_of_the","WOULD DELETE","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_3_of_3","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_1_of_3","Dry Run",""
"zx_Bored_of_the","WOULD DELETE","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_3_of_3_a","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_1_of_3","Dry Run",""
"zx_Bored_of_the","WOULD DELETE","zx_Bored_of_the_Rings_1985_Silversoft_Part_1_of_3_a_re_release","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_1_of_3","Dry Run",""
"zx_Bored_of_the","WOULD DELETE","zx_Bored_of_the_Rings_1985_Silversoft_Part_1_of_3_re_release","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_1_of_3","Dry Run",""
"zx_Bored_of_the","WOULD DELETE","zx_Bored_of_the_Rings_1985_Silversoft_Part_2_of_3_re_release","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_1_of_3","Dry Run",""
"zx_Bored_of_the","WOULD DELETE","zx_Bored_of_the_Rings_1985_Silversoft_Part_3_of_3_re_release","zx_Bored_of_the_Rings_1985_Delta_4_Software_Part_1_of_3","Dry Run",""
"a8b_Pole_Position_1983","WOULD DELETE","a8b_Pole_Position_1983_Atari_US_a_k_file","a8b_Pole_Position_1983_Atari_US","Dry Run",""
"a8b_Pole_Position_1983","WOULD DELETE","a8b_Pole_Position_1983_Atari_US_k_file","a8b_Pole_Position_1983_Atari_US","Dry Run",""
"a8b_Flip_and_Flop","WOULD DELETE","a8b_Flip_and_Flop_1983_First_Star_Software_US_a_k_file","a8b_Flip_and_Flop_1983_First_Star_Software_US","Dry Run",""
"a8b_Flip_and_Flop","WOULD DELETE","a8b_Flip_and_Flop_1983_First_Star_Software_US_k_file","a8b_Flip_and_Flop_1983_First_Star_Software_US","Dry Run",""
"zx_Devastating_Blow_2","WOULD DELETE","zx_Devastating_Blow_2_Players_1991_Beyond_Belief_a","zx_Devastating_Blow_2_Players_1991_Beyond_Belief","Dry Run",""
"zx_Deep_The_1988","WOULD DELETE","zx_Deep_The_1988_U.S._Gold_a","zx_Deep_The_1988_U.S._Gold","Dry Run",""
"a8b_Mr._Cool_1983","WOULD DELETE","a8b_Mr._Cool_1983_Sierra_On_Line_US_k_file","a8b_Mr._Cool_1983_Sierra_On_Line_US","Dry Run",""
"a8b_Mr._Cool_1983","WOULD DELETE","a8b_Mr._Cool_1983_Sierra_On_Line_US_t","a8b_Mr._Cool_1983_Sierra_On_Line_US","Dry Run",""
"zx_Spectipede_1983_Mastertronic","WOULD DELETE","zx_Spectipede_1983_Mastertronic_a","zx_Spectipede_1983_Mastertronic","Dry Run",""
"zx_Wrestling_Superstars_1993","WOULD DELETE","zx_Wrestling_Superstars_1993_Codemasters_128K","zx_Wrestling_Superstars_1993_Codemasters","Dry Run",""
"zx_Wrestling_Superstars_1993","WOULD DELETE","zx_Wrestling_Superstars_1993_Codemasters_a","zx_Wrestling_Superstars_1993_Codemasters","Dry Run",""
"zx_Bomb_Jack_II","WOULD DELETE","zx_Bomb_Jack_II_1987_Elite_Systems_a","zx_Bomb_Jack_II_1987_Elite_Systems","Dry Run",""
"zx_Bomb_Jack_II","WOULD DELETE","zx_Bomb_Jack_II_1987_Elite_Systems_a2","zx_Bomb_Jack_II_1987_Elite_Systems","Dry Run",""
"zx_Bomb_Jack_II","WOULD DELETE","zx_Bomb_Jack_II_1987_Elite_Systems_a3","zx_Bomb_Jack_II_1987_Elite_Systems","Dry Run",""
"zx_Bomb_Jack_II","WOULD DELETE","zx_Bomb_Jack_II_1987_Elite_Systems_a4","zx_Bomb_Jack_II_1987_Elite_Systems","Dry Run",""
"zx_Bomb_Jack_II","WOULD DELETE","zx_Bomb_Jack_II_1987_Elite_Systems_a5","zx_Bomb_Jack_II_1987_Elite_Systems","Dry Run",""
"zx_Bomb_Jack_II","WOULD DELETE","zx_Bomb_Jack_II_1987_Elite_Systems_a6","zx_Bomb_Jack_II_1987_Elite_Systems","Dry Run",""
"zx_Bomb_Jack_II","WOULD DELETE","zx_Bomb_Jack_II_1987_Elite_Systems_a7","zx_Bomb_Jack_II_1987_Elite_Systems","Dry Run",""
"zx_Yie_Ar_Kung","WOULD DELETE","zx_Yie_Ar_Kung_Fu_1985_Imagine_Software_128K","zx_Yie_Ar_Kung_Fu_1985_Imagine_Software","Dry Run",""
"zx_Yie_Ar_Kung","WOULD DELETE","zx_Yie_Ar_Kung_Fu_1985_Imagine_Software_a_128K","zx_Yie_Ar_Kung_Fu_1985_Imagine_Software","Dry Run",""
"zx_Yie_Ar_Kung","WOULD DELETE","zx_Yie_Ar_Kung_Fu_II_1986_Imagine_Software","zx_Yie_Ar_Kung_Fu_1985_Imagine_Software","Dry Run",""
"zx_Yie_Ar_Kung","WOULD DELETE","zx_Yie_Ar_Kung_Fu_II_1986_Imagine_Software_a","zx_Yie_Ar_Kung_Fu_1985_Imagine_Software","Dry Run",""
"zx_Robin_of_Sherwood","WOULD DELETE","zx_Robin_of_Sherwood_The_Touchstones_of_Rhiannon_1985_Adventure_International_a","zx_Robin_of_Sherwood_The_Touchstones_of_Rhiannon_1985_Adventure_International","Dry Run",""
"zx_Robin_of_Sherwood","WOULD DELETE","zx_Robin_of_Sherwood_The_Touchstones_of_Rhiannon_Intro_1985_Adventure_International","zx_Robin_of_Sherwood_The_Touchstones_of_Rhiannon_1985_Adventure_International","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_1_of_3_a","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_1_of_3_a2","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_1_of_3_a3","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_1_of_3_a4","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_1_of_3_a5","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_1_of_3_a6","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_2_of_3","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_2_of_3_a","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_2_of_3_a2","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_2_of_3_a3","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_2_of_3_a4","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_2_of_3_a5","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_3_of_3","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_3_of_3_a","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_3_of_3_a2","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_3_of_3_a3","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"zx_Boggit_The_1986","WOULD DELETE","zx_Boggit_The_1986_CRL_Group_Part_3_of_3_a4","zx_Boggit_The_1986_CRL_Group_Part_1_of_3","Dry Run",""
"a8b_Archon_1983_Electronic","WOULD DELETE","a8b_Archon_1983_Electronic_Arts_US_compressed_k_file","a8b_Archon_1983_Electronic_Arts_US_a_k_file","Dry Run",""
"a8b_Archon_1983_Electronic","WOULD DELETE","a8b_Archon_1983_Electronic_Arts_US_k_file","a8b_Archon_1983_Electronic_Arts_US_a_k_file","Dry Run",""
"a8b_Archon_1983_Electronic","WOULD DELETE","a8b_Archon_1983_Electronic_Arts_US_tr_pl_k_file","a8b_Archon_1983_Electronic_Arts_US_a_k_file","Dry Run",""
"zx_Miami_Vice_1986","WOULD DELETE","zx_Miami_Vice_1986_Ocean_a","zx_Miami_Vice_1986_Ocean","Dry Run",""
"zx_Miami_Vice_1986","WOULD DELETE","zx_Miami_Vice_1986_Ocean_a2","zx_Miami_Vice_1986_Ocean","Dry Run",""
"zx_Meta_Galactic_Llamas","WOULD DELETE","zx_Meta_Galactic_Llamas_Battle_at_the_Edge_of_Time_1984_Salamander_Software_a","zx_Meta_Galactic_Llamas_Battle_at_the_Edge_of_Time_1984_Salamander_Software","Dry Run",""
"zx_Bear_George_1984","WOULD DELETE","zx_Bear_George_1984_Cheetahsoft_a","zx_Bear_George_1984_Cheetahsoft","Dry Run",""
"a8b_Silicon_Dreams_Trilogy","WOULD DELETE","a8b_Silicon_Dreams_Trilogy_1986_Rainbird_GB_a","a8b_Silicon_Dreams_Trilogy_1986_Rainbird_GB","Dry Run",""
"a8b_Kikstart_1986_Mastertronic","WOULD DELETE","a8b_Kikstart_1986_Mastertronic_compressed_k_file","a8b_Kikstart_1986_Mastertronic_a_k_file","Dry Run",""
"a8b_Kikstart_1986_Mastertronic","WOULD DELETE","a8b_Kikstart_1986_Mastertronic_h_k_file","a8b_Kikstart_1986_Mastertronic_a_k_file","Dry Run",""
"a8b_Kikstart_1986_Mastertronic","WOULD DELETE","a8b_Kikstart_1986_Mastertronic_k_file","a8b_Kikstart_1986_Mastertronic_a_k_file","Dry Run",""
"zx_Intergalactic_Cage_Match","WOULD DELETE","zx_Intergalactic_Cage_Match_1988_Entertainment_USA_a","zx_Intergalactic_Cage_Match_1988_Entertainment_USA","Dry Run",""
"zx_Football_Manager_3","WOULD DELETE","zx_Football_Manager_3_1992_Addictive_Games_a","zx_Football_Manager_3_1992_Addictive_Games","Dry Run",""
"zx_Livingstone_I_Presume","WOULD DELETE","zx_Livingstone_I_Presume_1987_Alligata_Software_t_128K_aka_Livingstone_Supongo","zx_Livingstone_I_Presume_1987_Alligata_Software_aka_Livingstone_Supongo","Dry Run",""
"zx_Questprobe_3_The","WOULD DELETE","zx_Questprobe_3_The_Human_Torch_and_The_Thing_1985_Adventure_International_a","zx_Questprobe_3_The_Human_Torch_and_The_Thing_1985_Adventure_International","Dry Run",""
"zx_Questprobe_3_The","WOULD DELETE","zx_Questprobe_3_The_Human_Torch_and_The_Thing_1985_Adventure_International_a2","zx_Questprobe_3_The_Human_Torch_and_The_Thing_1985_Adventure_International","Dry Run",""
"zx_Questprobe_3_The","WOULD DELETE","zx_Questprobe_3_The_Human_Torch_and_The_Thing_1985_Adventure_International_a3","zx_Questprobe_3_The_Human_Torch_and_The_Thing_1985_Adventure_International","Dry Run",""
"zx_747_Flight_Simulator","WOULD DELETE","zx_747_Flight_Simulator_1984_DACC_a","zx_747_Flight_Simulator_1984_DACC","Dry Run",""
"zx_Frankie_Goes_to","WOULD DELETE","zx_Frankie_Goes_to_Hollywood_1985_Ocean_a","zx_Frankie_Goes_to_Hollywood_1985_Ocean","Dry Run",""
"a8b_Battle_for_Normandy","WOULD DELETE","a8b_Battle_for_Normandy_1982_SSI_US_tr_fr_BASIC","a8b_Battle_for_Normandy_1982_SSI_US_BASIC","Dry Run",""
"zx_Inheritance_The_1987","WOULD DELETE","zx_Inheritance_The_1987_Infogrames_Part_2_of_3","zx_Inheritance_The_1987_Infogrames_Part_1_of_3","Dry Run",""
"zx_Inheritance_The_1987","WOULD DELETE","zx_Inheritance_The_1987_Infogrames_Part_3_of_3","zx_Inheritance_The_1987_Infogrames_Part_1_of_3","Dry Run",""
"msdos_Win_Lose_or","WOULD DELETE","msdos_Win_Lose_or_Draw_Junior_1989","msdos_Win_Lose_or_Draw_1988","Dry Run",""
"zx_Heilige_Rustung_des","WOULD DELETE","zx_Heilige_Rustung_des_Antiriad_Die_1986__de_aka_Sacred_Armour_of_Antiriad_The","zx_Heilige_Rustung_des_Antiriad_Die_1986__de_a_aka_Sacred_Armour_of_Antiriad_The.z8","Dry Run",""
"zx_Way_of_the","WOULD DELETE","zx_Way_of_the_Tiger_The_1986_Gremlin_Graphics_Software_a_level_1_Unarmed_Combat","zx_Way_of_the_Exploding_Fist_The_1985_Melbourne_House","Dry Run",""
"zx_Way_of_the","WOULD DELETE","zx_Way_of_the_Tiger_The_1986_Gremlin_Graphics_Software_a_level_2_Pole_Fighting","zx_Way_of_the_Exploding_Fist_The_1985_Melbourne_House","Dry Run",""
"zx_Way_of_the","WOULD DELETE","zx_Way_of_the_Tiger_The_1986_Gremlin_Graphics_Software_a_level_3_Sword_Fighting","zx_Way_of_the_Exploding_Fist_The_1985_Melbourne_House","Dry Run",""
"zx_Way_of_the","WOULD DELETE","zx_Way_of_the_Tiger_The_1986_Gremlin_Graphics_Software_level_1_Unarmed_Combat","zx_Way_of_the_Exploding_Fist_The_1985_Melbourne_House","Dry Run",""
"zx_Way_of_the","WOULD DELETE","zx_Way_of_the_Tiger_The_1986_Gremlin_Graphics_Software_level_2_Pole_Fighting","zx_Way_of_the_Exploding_Fist_The_1985_Melbourne_House","Dry Run",""
"zx_Way_of_the","WOULD DELETE","zx_Way_of_the_Tiger_The_1986_Gremlin_Graphics_Software_level_3_Sword_Fighting","zx_Way_of_the_Exploding_Fist_The_1985_Melbourne_House","Dry Run",""
"zx_Way_of_the","WOULD DELETE","zx_Way_of_the_Tiger_The_1986_Gremlin_Graphics_Software_start","zx_Way_of_the_Exploding_Fist_The_1985_Melbourne_House","Dry Run",""
"zx_Professional_Footballer_1988","WOULD DELETE","zx_Professional_Footballer_1988_Cult_Games_a","zx_Professional_Footballer_1988_Cult_Games","Dry Run",""
"a8b_Elektra_Glide_1985","WOULD DELETE","a8b_Elektra_Glide_1985_English_Software_GB_h_MG_k_file","a8b_Elektra_Glide_1985_English_Software_GB","Dry Run",""
"a8b_Elektra_Glide_1985","WOULD DELETE","a8b_Elektra_Glide_1985_English_Software_GB_k_file","a8b_Elektra_Glide_1985_English_Software_GB","Dry Run",""
"zx_3D_Stock_Cars","WOULD DELETE","zx_3D_Stock_Cars_II_1992_EJ_Software_a","zx_3D_Stock_Cars_II_1992_EJ_Software","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_a_128K","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_a2_128K","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_Part_1_of_2","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_Part_1_of_2_a","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_Part_1_of_2_a2","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_Part_1_of_2_a3","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_Part_2_of_2","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_Part_2_of_2_a","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_Part_2_of_2_a2","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Short_Circuit_1987","WOULD DELETE","zx_Short_Circuit_1987_Ocean_Part_2_of_2_a3","zx_Short_Circuit_1987_Ocean_128K","Dry Run",""
"zx_Mad_Nurse_1987","WOULD DELETE","zx_Mad_Nurse_1987_Firebird_Software_a","zx_Mad_Nurse_1987_Firebird_Software","Dry Run",""
"zx_Stunt_Bike_Simulator","WOULD DELETE","zx_Stunt_Bike_Simulator_1988_Silverbird_Software_a","zx_Stunt_Bike_Simulator_1988_Silverbird_Software","Dry Run",""
"zx_Stunt_Bike_Simulator","WOULD DELETE","zx_Stunt_Bike_Simulator_1988_Silverbird_Software_a2","zx_Stunt_Bike_Simulator_1988_Silverbird_Software","Dry Run",""
"zx_S.M.A.S.H.E.D._1987_Alternative","WOULD DELETE","zx_S.M.A.S.H.E.D._1987_Alternative_Software_a","zx_S.M.A.S.H.E.D._1987_Alternative_Software","Dry Run",""
"a8b_Spelunker_1984_Broderbund","WOULD DELETE","a8b_Spelunker_1984_Broderbund_US_a","a8b_Spelunker_1984_Broderbund_US","Dry Run",""
"zx_Battle_of_the","WOULD DELETE","zx_Battle_of_the_Planets_1986_Mikro_Gen_a","zx_Battle_of_the_Planets_1986_Mikro_Gen","Dry Run",""
"zx_Battle_of_the","WOULD DELETE","zx_Battle_of_the_Planets_1986_Mikro_Gen_a2","zx_Battle_of_the_Planets_1986_Mikro_Gen","Dry Run",""
"zx_Battle_of_the","WOULD DELETE","zx_Battle_of_the_Planets_1986_Mikro_Gen_a3","zx_Battle_of_the_Planets_1986_Mikro_Gen","Dry Run",""
"zx_Battle_of_the","WOULD DELETE","zx_Battle_of_the_Planets_1986_Mikro_Gen_a4","zx_Battle_of_the_Planets_1986_Mikro_Gen","Dry Run",""
"a8b_Telengard_1982_Avalon","WOULD DELETE","a8b_Telengard_1982_Avalon_Hill_US_BASIC","a8b_Telengard_1982_Avalon_Hill_US_a_BASIC","Dry Run",""
"zx_Hawk_Storm_1991","WOULD DELETE","zx_Hawk_Storm_1991_Players_Premier_Software_128K","zx_Hawk_Storm_1991_Players_Premier_Software","Dry Run",""
"zx_Hawk_Storm_1991","WOULD DELETE","zx_Hawk_Storm_1991_Players_Premier_Software_a","zx_Hawk_Storm_1991_Players_Premier_Software","Dry Run",""
"zx_Super_Hero_1988","WOULD DELETE","zx_Super_Hero_1988_Codemasters_128K","zx_Super_Hero_1988_Codemasters","Dry Run",""
"zx_Super_Hero_1988","WOULD DELETE","zx_Super_Hero_1988_Codemasters_a","zx_Super_Hero_1988_Codemasters","Dry Run",""
"zx_Super_Hero_1988","WOULD DELETE","zx_Super_Hero_1988_Codemasters_a2","zx_Super_Hero_1988_Codemasters","Dry Run",""
"zx_Castle_of_the","WOULD DELETE","zx_Castle_of_the_Skull_Lord_1987_Samurai_Software_a","zx_Castle_of_the_Skull_Lord_1987_Samurai_Software","Dry Run",""
"zx_Sidewize_1987_Firebird","WOULD DELETE","zx_Sidewize_1987_Firebird_Software_a","zx_Sidewize_1987_Firebird_Software","Dry Run",""
"a8b_Ballblazer_1985_Lucasfilm","WOULD DELETE","a8b_Ballblazer_1985_Lucasfilm_Games_Regulation_Certified_k_file","a8b_Ballblazer_1985_Lucasfilm_Games_a_Regulation_Certified_k_file","Dry Run",""
"zx_Pro_Mountain_Bike","WOULD DELETE","zx_Pro_Mountain_Bike_Simulator_1989_Alternative_Software_a","zx_Pro_Mountain_Bike_Simulator_1989_Alternative_Software","Dry Run",""
"zx_Pro_Mountain_Bike","WOULD DELETE","zx_Pro_Mountain_Bike_Simulator_Editor_1989_Alternative_Software","zx_Pro_Mountain_Bike_Simulator_1989_Alternative_Software","Dry Run",""
"zx_Rampage_1988_Activision","WOULD DELETE","zx_Rampage_1988_Activision_a","zx_Rampage_1988_Activision","Dry Run",""
"a8b_Crystal_Castles_1984","WOULD DELETE","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_h_ATBIT_k_file","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_a2_k_file","Dry Run",""
"a8b_Crystal_Castles_1984","WOULD DELETE","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_k_file","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_a2_k_file","Dry Run",""
"a8b_Crystal_Castles_1984","WOULD DELETE","a8b_Crystal_Castles_1984_Atari_US_proto_t","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_a2_k_file","Dry Run",""
"zx_Lancelot_1988_Mandarin","WOULD DELETE","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3_128K","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3","Dry Run",""
"zx_Lancelot_1988_Mandarin","WOULD DELETE","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3_a","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3","Dry Run",""
"zx_Lancelot_1988_Mandarin","WOULD DELETE","zx_Lancelot_1988_Mandarin_Software_Part_2_of_3","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3","Dry Run",""
"zx_Lancelot_1988_Mandarin","WOULD DELETE","zx_Lancelot_1988_Mandarin_Software_Part_2_of_3_128K","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3","Dry Run",""
"zx_Lancelot_1988_Mandarin","WOULD DELETE","zx_Lancelot_1988_Mandarin_Software_Part_2_of_3_a","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3","Dry Run",""
"zx_Lancelot_1988_Mandarin","WOULD DELETE","zx_Lancelot_1988_Mandarin_Software_Part_3_of_3","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3","Dry Run",""
"zx_Lancelot_1988_Mandarin","WOULD DELETE","zx_Lancelot_1988_Mandarin_Software_Part_3_of_3_128K","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3","Dry Run",""
"zx_Lancelot_1988_Mandarin","WOULD DELETE","zx_Lancelot_1988_Mandarin_Software_Part_3_of_3_a","zx_Lancelot_1988_Mandarin_Software_Part_1_of_3","Dry Run",""
"zx_Star_Wars_1987","WOULD DELETE","zx_Star_Wars_1987_Domark_a","zx_Star_Wars_1987_Domark","Dry Run",""
"zx_Gnome_Ranger_1987","WOULD DELETE","zx_Gnome_Ranger_1987_Level_9_Computing_Part_1_of_3_a_128K","zx_Gnome_Ranger_1987_Level_9_Computing_Part_1_of_3_128K","Dry Run",""
"zx_Gnome_Ranger_1987","WOULD DELETE","zx_Gnome_Ranger_1987_Level_9_Computing_Part_2_of_3_128K","zx_Gnome_Ranger_1987_Level_9_Computing_Part_1_of_3_128K","Dry Run",""
